code,ticker,company_name,sector,best_variant,theme_text_regenerated,theme_text_regenerated_compact
2733,2733.T,あらた,卸売業,theme_wide,". 7 24 ー ( 7 ) OA 【 株 式 】 7 俐 【 株 ド , 4G く ① 日 本 マ ス タ イ 日 本 一 3 日 本 カ ス ト , れ 日 一 訂 4 ー 【 指 標 等 】 〉 ラ イ オ ン 龕 安 統 日 ・ ROE 爆 "" ・ 介 24 3 ROA ー 野",".724ー(7)OA【株式】7俐【株ド,4Gく①日本マスタイ日本一3日本カスト,れ日一訂4ー【指標等】〉ライオン龕安統日・ROE爆""・介243ROAー野"
2735,2735.T,ワッツ,小売業,theme_bodyleft,効 疋 生 野 ー リ オ 企 カ 史 表 敦 紀 ス > > ー : ト カ 中 岡 ア 岡 日 笠 岡 マ 国 信 俶 圄 鬮 平 リ 衣 半 林 5 金 債 幻 1 益 ー 安 ー & ・ 分 → 分 -1 -1,効疋生野ーリオ企カ史表敦紀ス>>ー:トカ中岡ア岡日笠岡マ国信俶圄鬮平リ衣半林5金債幻1益ー安ー&・分→分-1-1
2736,2736.T,フェスタリアホールディングス,小売業,theme_bodyleft,"ー 7 03 ~ 、 ( 。 鞴 。 柵 い 嬲 算 み 出 韻 益 ( 8 ) 9 訂 1481 高 安 日 ・ ROE 4 を & 義 石 正 1 16 14 1 【 指 標 等 】 く 8 〉 s B 一 証 券 15 叫 8 ー 響 「 1 自 社 ( 自 は 「 J) 2 9 、 囲 2 興 4 興 3 9 本 比 事 貢 松 佑 哉 Ⅱ 己 資 本 1 4 テ ィ ジ ャ ス デ ッ ク 4 ( よ の 7 , 7 Y メ 凵 ン A / ン ト リ ー 5 4 ロ Ⅱ 5 幻 ー 圧 9 【 株 式 】 & 1 , 【 株 ド - 7 名 く 幻 2 〉 庸","ー703~、(。鞴。柵い嬲算み出韻益(8)9訂1481高安日・ROE4を&義石正116141【指標等】く8〉sB一証券15叫8ー響「1自社(自は「J)29、囲2興4興39本比事貢松佑哉Ⅱ己資本14ティジャスデック4(よの7,7Yメ凵ンA/ントリー54ロⅡ5幻ー圧9【株式】&1,【株ド-7名く幻2〉庸"
2737,2737.T,トーメンデバイス,卸売業,theme_bodyleft,"ー 7 47 61 1 【 株 式 】 & 例 .11 ー 5 4.4 0 別 ) ( 181%) 6 , 2 飛 【 株 阪 豊 田 通 處 1 繦 j< コ 〉 庸 靄 ー NEXTY エ レ ク ト 1 な 5 一 生 3 〉 日 本 サ ム ス ン 83 一 Ⅱ 己 資 本 45 , 日 ・ カ ス ト デ ィ 信 託 日 8 ー 2 川 3 恥 8 響 「 禹 ' 1 JPRD ・ LMGC 6 ( 0. の 【 指 標 等 】 く h.3 〉 WU ア セ ッ ツ 5 ( の 7 4 最 純 益 ( .3 ) 6 , 訂 9 く 外 国 > 79 い 動 株 月 7. 一 円 SM 肬 日 興 & 3 2 高 安 呂 ・ ・ ROE 4 ・ 予 MSI ク ラ イ ノ ・ ン ト セ キ 、","ー747611【株式】&例.11ー54.40別)(181%)6,2飛【株阪豊田通處1繦j<コ〉庸靄ーNEXTYエレクト1な5一生3〉日本サムスン83一Ⅱ己資本45,日・カストディ信託日8ー2川3恥8響「禹'1JPRD・LMGC6(0.の【指標等】くh.3〉WUアセッツ5(の74最純益(.3)6,訂9く外国>79い動株月7.一円SM肬日興&32高安呂・・ROE4・予MSIクライノ・ントセキ、"
2742,2742.T,ハローズ,小売業,theme_bodyleft,"ー 7 8 第 3 21. 21. 東 P 高 、 62 期 ー 冊 .5 f4-O 5 Ⅱ 己 資 本 62 , ス ド ス ト ッ ク F 1 イ ) 幻 1 肥 生 2 〉 而 イ オ ン 一 1 ー 85 ー 佐 藤 利 行 2 Ⅱ 1 1 阪 サ ン 日 一 ズ 4 石 ー 【 株 式 】 & 幻 443 【 株 1 向 7 名 閉 2 〉 庸 45 亠 ー 恥 引 48 42 2 471 4 高 安 呂 ・ 4 414 【 指 標 等 】 く 耙 2 〉 ROE 14. 予 12 日 本 カ ス ト デ 0 龜 」 訂 1. ROA & 予 75 ー 野 村 信 。 行 姦 日 幻 い","ー78第321.21.東P高、62期ー冊.5f4-O5Ⅱ己資本62,スドストックF1イ)幻1肥生2〉而イオン一1ー85ー佐藤利行2Ⅱ11阪サン日一ズ4石ー【株式】&幻443【株1向7名閉2〉庸45亠ー恥引484224714高安呂・4414【指標等】く耙2〉ROE14.予12日本カストデ0龜」訂1.ROA&予75ー野村信。行姦日幻い"
2743,2743.T,ピクセルカンパニーズ,卸売業,theme_wide,・ 5 24 ー 24 3 断 4 ー 必 7 ROA 材 4 ト く 外 〉 く 瀞 ROE 筰 予 ~ 一 日 山 人 【 指 標 等 】 く ー わ 山 日 秀 第 町 B)IIATASE HOLD 4 ー カ コ ム 券 き 比 事 試 ー 志 皀 本 一 一 鳳 部 喜 3 貶 務 ) く 2 3 〉 市 ⅱ 田 私 明 【 株 式 】 俐 【 株 ド 貶 ( ー,・524ー243断4ー必7ROA材4トく外〉く瀞ROE筰予~一日山人【指標等】くーわ山日秀第町B)IIATASEHOLD4ーカコム券き比事試ー志皀本一一鳳部喜3貶務)く23〉市ⅱ田私明【株式】俐【株ド貶(ー
2747,2747.T,北雄ラッキー,小売業,theme_bodyleft,"33 ー 7 【 株 式 】 & 23 【 株 4.5 2.9 名 く 幻 2 〉 庸 0211 10. 8 2 料 (OA) 1 阪 櫞 ↑ 興 く 侃 北 6 4.9 Ⅱ 己 資 本 5 , 例 4 ま る せ ん 商 3 3 【 指 標 等 】 く 耙 生 2 〉 国 グ リ ー ン ス タ ン プ 2 ( ー 5 ) 1 ノ ー ス パ シ フ ィ ッ ク 2 2 ー 島 安 ま 比 0000 銀 行 2 3 冊 1 調 株 益 31 3110 0. 最 純 益 ( 昭 .2 ) 1 戸 年 、 ( 0 年 満 00 ) 00 驛 摯 1 灘 ( 優 ! リ に","33ー7【株式】&23【株4.52.9名く幻2〉庸021110.82料(OA)1阪櫞↑興く侃北64.9Ⅱ己資本5,例4まるせん商33【指標等】く耙生2〉国グリーンスタンプ2(ー5)1ノースパシフィック22ー島安ま比0000銀行23冊1調株益3131100.最純益(昭.2)1戸年、(0年満00)00驛摯1灘(優!リに"
2749,2749.T,ＪＰホールディングス,サービス業,theme_bodyleft,"住 0 ー 5 例 → 東 P 幟 0 ー 7 1 ム ー 【 指 標 等 】 く 4 ・ 3 〉 ラ ン チ 物 「 闘 等 心 L 。 、 ・ ( ロ ン ド ン ) プ 3 幻 ( ) Ⅱ 己 資 本 1 し 第 囀 皿 日 【 株 式 】 & 87 飛 【 株 主 1 均 Ⅱ 袒 閉 コ 〉 庸 高 安 日 ・ ・ ROE 1 予 山 口 洋 149 2 5 451 一 円 RDISGFEAC 1 ( ) 5 48 調 株 益 5 4 4 韻 益 ( 幻 ① 2 , 0 四 く 外 国 月 & く 浮 動 株 〉 7.7 、","住0ー5例→東P幟0ー71ムー【指標等】く4・3〉ランチ物「闘等心L。、・(ロンドン)プ3幻()Ⅱ己資本1し第囀皿日【株式】&87飛【株主1均Ⅱ袒閉コ〉庸高安日・・ROE1予山口洋14925451一円RDISGFEAC1()548調株益544韻益(幻①2,0四く外国月&く浮動株〉7.7、"
2750,2750.T,石光商事,卸売業,theme_bodyleft,( ー っ っ っ っ 2 ワ 1 ワ 1 ワ 1 ワ 1 ワ 1 ( に 己 行 テ 行 Ⅱ 道 黍 「 置 郎 圓 日 な 本 州 ガ 本 ー ー ー 秀 中 【 自 福 西 北 西 内 飯 金 賴 】 1 益 1 ワ 1 5 8 :,(ーっっっっ2ワ1ワ1ワ1ワ1ワ1(に己行テ行Ⅱ道黍「置郎圓日な本州ガ本ーーー秀中【自福西北西内飯金賴】1益1ワ158:
2751,2751.T,テンポスホールディングス,卸売業,theme_bodyleft,"ー 5 .4 舸 → 應 5 ー 7 値 8 仕 6 恠 3 1 & 東 S 1 , 431 一 〉 而 森 下 篤 1 一 ム 9 1 , 431 阜 ・ 幻 , 4 フ ク シ マ リ レ イ 4 Ⅱ 己 資 本 133 四 マ ル ゼ ン 3 1 【 指 標 等 】 く ・ わ 森 下 和 光 和 ( 2 の 皿 響 「 13 , ⅱ ! 田 子 四 よ 0 4 森 下 1 人 本 比 長 谷 川 明 子 盟 高 安 呂 ・ ROE 11 予 は く 円 > 凵 ー : 勳 橆 : 2 10 1 調 ー 株 益 Ⅱ & ⅸ 益 ( 4 ) 1 , 恥 ー 【 役 員 盟 0 森 下 史 藤 戸 年 、 ( 0 年 高 、 ) ー : ・ 航 太 森 ド 和 遠 山 . 貴 史","ー5.4舸→應5ー7値8仕6恠31&東S1,431一〉而森下篤1一ム91,431阜・幻,4フクシマリレイ4Ⅱ己資本133四マルゼン31【指標等】く・わ森下和光和(2の皿響「13,ⅱ!田子四よ04森下1人本比長谷川明子盟高安呂・ROE11予はく円>凵ー:勳橆:2101調ー株益Ⅱ&ⅸ益(4)1,恥ー【役員盟0森下史藤戸年、(0年高、)ー:・航太森ド和遠山.貴史"
2752,2752.T,フジオフードグループ本社,小売業,theme_bodyleft,"趾 1 東 P ー 7 住 3 △ ロ 【 株 式 】 & 4 4 訂 【 株 ) : 第 寿 名 く な 肥 〉 庸 例 → 1 [ 衄 ] 〔 フ コ ー 一 : 第 助 高 値 安 1477 ー ー 3 【 指 標 等 】 く 肥 〉 ュ ー シ ョ ン 国 1 資 ・ 安 呂 ・ ・ ROE ・ 7 凵 一 & 藤 商 1 2 一 14 21 調 株 益 14 1411 社 、 , 、 ( 。 鞴 。 ) 柵 い 濕 政 髴","趾1東Pー7住3△ロ【株式】&44訂【株):第寿名くな肥〉庸例→1[衄]〔フコー一:第助高値安1477ーー3【指標等】く肥〉ューション国1資・安呂・・ROE・7凵一&藤商12一1421調株益141411社、,、(。鞴。)柵い濕政髴"
2753,2753.T,あみやき亭,小売業,theme_bodyleft,"0 1 & 1 ー 5 ー 37 ( 石 13 り 第 → ー → ー 7 .9 43 △ 70 【 株 式 】 & 6 【 株 主 1 物 肥 , 4 名 閉 コ 〉 6 1 阪 チ ャ レ ン ジ プ イ コ ー ポ レ ー シ ョ ン 2 4 Ⅱ 己 資 本 , ー き い 10 ー 5 高 安 ま 比 、 世 、 , 00 ・ 、 卩 ) 4 1 【 指 標 等 】 く 4 ・ 3 〉 BNY{ ロ ン GCM ク ラ イ ア 2 5 ROA 4 新 脇 ス テ ー ト ・ ス ト リ ー ト ・ バ ン ク & 6 51N 1 調 ー 株 益 一 円 ト ラ ス ト 51 4 ( 0 57 最 益 ( 3 ) 70 ビ ー ・ エ メ ・ ビ ー ・ パ リ バ フ ィ ナ ン 戸 年 0 、 ( 0 年 満 、 、 0 、 ) 0 、 ~ 、 チ シ ャ ル マ ー ケ ツ ツ 3 ( )","01&1ー5ー37(石13り第→ー→ー7.943△70【株式】&6【株主1物肥,4名閉コ〉61阪チャレンジプイコーポレーション24Ⅱ己資本,ーきい10ー5高安ま比、世、,00・、卩)41【指標等】く4・3〉BNY{ロンGCMクライア25ROA4新脇ステート・ストリート・バンク&651N1調ー株益一円トラスト514(057最益(3)70ビー・エメ・ビー・パリバフィナン戸年0、(0年満、、0、)0、~、チシャルマーケツツ3()"
2760,2760.T,東京エレクトロン デバイス,卸売業,theme_wide,"な 東 24 ー 例 → 会 社 気 → ー 例 → 島 町 3 【 株 式 】 俐 【 株 ド 珥 コ ・ ・ エ レ ク ト リ ン 1,(E9 本 45 , 例 一 日 本 マ ス タ ー ト ラ ス ト 安 き 比 事 2 日 ー ラ ス ト 靨 J ~ 。 , 券 【 指 標 等 】 〉 日 个 マ ス タ ー ト ラ ス ト 龕 統 一 安 統 日 ・ ROE . 脇 第 円 24 3 制 ー ー ROA 脇 ー 野","な東24ー例→会社気→ー例→島町3【株式】俐【株ド珥コ・・エレクトリン1,(E9本45,例一日本マスタートラスト安き比事2日ーラスト靨J~。,券【指標等】〉日个マスタートラスト龕統一安統日・ROE.脇第円243制ーーROA脇ー野"
2762,2762.T,ＳＡＮＫＯ ＭＡＲＫＥＴＩＮＧ ＦＯＯＤＳ,小売業,theme_bodyleft,"ー 5 △ 祐 0 カ 3 ⅱ に 1 ー 7 .7 ム .3 17 △ 個 7 【 株 式 】 & 幻 【 株 け 約 四 , 名 く な 肥 〉 庸 1 阪 平 林 隆 広 3 ー 引 ・ ー 制 T L F 一 生 3 > 而 P パ リ バ ( ロ ン ド ン ) プ ラ イ ム B Ⅱ 己 資 本 4 鬮 神 田 コ ン サ ル テ ィ ン グ 1 1 四 2 平 林 実 人 1 例 4 物 「 ア サ ヒ ー ル 位 24 19 21 0 ー 子 【 指 標 等 】 く 誓 〉 2 一 一 幻 ROAa3 7 ー 予 △ & 、 Y メ ロ ン GCM ク ラ イ ア ン 1 1 1 調 ー 株 益 一 円 ト M ・ ILMFE 17 ( 0 1 1 韻 益 ( 6 ) く 外 国 > 一 く 浮 動 株 〉 は 。 ) 柵 【 盟 気 、 胥 韜","ー5△祐0カ3ⅱに1ー7.7ム.317△個7【株式】&幻【株け約四,名くな肥〉庸1阪平林隆広3ー引・ー制TLF一生3>而Pパリバ(ロンドン)プライムBⅡ己資本4鬮神田コンサルティング11四2平林実人1例4物「アサヒール位2419210ー子【指標等】く誓〉2一一幻ROAa37ー予△&、YメロンGCMクライアン111調ー株益一円トM・ILMFE17(011韻益(6)く外国>一く浮動株〉は。)柵【盟気、胥韜"
2763,2763.T,エフティグループ,卸売業,theme_wide,4 【 株 式 】 832 俐 【 株 ド 名 く ① 8. 7 通 孀 に MA ア ル ン ア → ー 例 → . 4 24 ー 【 指 標 等 】 く 02 〉 山 本 博 之 龕 統 一 安 統 日 ・ ROE な & く 外 〉 : 24 3 ー ー ROA ー く 投 信 〉 凹,4【株式】832俐【株ド名く①8.7通孀にMAアルンア→ー例→.424ー【指標等】く02〉山本博之龕統一安統日・ROEな&く外〉:243ーーROAーく投信〉凹
2764,2764.T,ひらまつ,小売業,theme_bodyleft,"2 舸 → 07 ー 7 △ -6 ム .0 【 株 式 】 & 74 , 7 冊 飛 【 株 1 説 , 初 名 閉 コ 〉 1 1 阪 ~ ル ハ ン 太 甼 汀 ク ラ ブ イ ン ペ 術 に 一 1 響 「 ↑ 4 四 中 川 70 0.9 戸 年 、 ( 0 年 前 、 ) チ ・ ・ 一 役 員 0--0 須 和 幻 4 2 74 最 純 益 ( 3 ) 1 21 303 2GO 51 調 ー 株 益 ROA 47 新 く 円 > ー : 勳 橆 豊 ↑ 2 ー 2 高 安 日 ・ ・ RO 、 よ 阯 ) 日 を 行 側","2舸→07ー7△-6ム.0【株式】&74,7冊飛【株1説,初名閉コ〉11阪~ルハン太甼汀クラブインペ術に一1響「↑4四中川700.9戸年、(0年前、)チ・・一役員0--0須和幻4274最純益(3)1213032GO51調ー株益ROA47新く円>ー:勳橆豊↑2ー2高安日・・RO、よ阯)日を行側"
2767,2767.T,円谷フィールズホールディングス,卸売業,theme_wide,"3 . 5 24 ー 例 → → ー 例 → 島 安 3 ー 躙 24 3 ー 140 47 【 株 式 】 , 俐 【 株 ド 冖 足 コ 山 太 . 俊 務 ) く 2 3 〉 市 日 業 カ ス ト ア 日 例 8 資 本 47 自 社 ( 自 己 料 ) き 比 事 4 ー ミ ン 上 、 有 ー 1 , 83 Ⅱ ポ ス ト ン カ ス ト デ ィ 【 指 標 等 】 〉 VCFA0135 幻 3 ROE ー 材 ー 松 森 ROA ー 野 れ 72","3.524ー例→→ー例→島安3ー躙243ー14047【株式】,俐【株ド冖足コ山太.俊務)く23〉市日業カストア日例8資本47自社(自己料)き比事4ーミン上、有ー1,83Ⅱポストンカストディ【指標等】〉VCFA0135幻3ROEー材ー松森ROAー野れ72"
2768,2768.T,双日,卸売業,theme_bodyleft,"ー 5 2. 1 → ー 東 s ー 7 幻 , 网 日 日 知 広 Ⅱ 3 本 比 凵 ー ! ド マ ス タ ヨ 読 日 1 行 い Ⅱ 己 資 本 1 引 , RDISGFEAC 1 ( ) 1 ↓ 3 〉 而 日 本 証 券 全 融 ー よ 51 2 料 SBIHLI) コ 爾 尽 既 製 行 51 1 1 【 株 式 】 & 1 , 7 【 株 印 , 閉 コ 〉 庸 ー 余 全 1 48 山 見 1 0 ー 5 れ 川 3 賻 0 号 行 ー モ ル ガ ン ・ ス タ ン レ ー ・ ア ン 2 1 囲 1 1 わ 身 金 4 四 ド ・ カ ン , <-z ー ( ) 高 安 呂 ・ ・ 不 き 権 9 四 BNP'K リ バ ( L 。 、 ) & 2 幻 囀 国 人 ・ .7 国 : 74 5 年 前 一 ) 、 , く ~ 3 〉 日 本 カ ス ト デ ィ 信 龜 1 圏 0 」 ROE 175 ー & く 外 国 > & 0 、 く 浮 動 株 〉 9.7 、 ROA 予 住 く 0 筏 、 ド ' 行 、 調 整 ー 株 益","ー52.1→ー東sー7幻,网日日知広Ⅱ3本比凵ー!ドマスタヨ読日1行いⅡ己資本1引,RDISGFEAC1()1↓3〉而日本証券全融ーよ512料SBIHLI)コ爾尽既製行5111【株式】&1,7【株印,閉コ〉庸ー余全148山見10ー5れ川3賻0号行ーモルガン・スタンレー・アン21囲11わ身金4四ド・カン,<-zー()高安呂・・不き権9四BNP'Kリバ(L。、)&2幻囀国人・.7国:745年前一)、,く~3〉日本カストディ信龜1圏0」ROE175ー&く外国>&0、く浮動株〉9.7、ROA予住く0筏、ド'行、調整ー株益"
2769,2769.T,ヴィレッジヴァンガードコーポレーション,小売業,theme_bodyleft,"0.6 → ー .5 ー 7 7 1 【 株 式 】 & △ 1 る .3 1 よ 1 .1 1 1 7 , ー 【 株 け 鄰 , 4 名 く な Ⅱ 〉 庸 物 地 敏 18 幻 0 側 ) 1 ー 生 , 、 マ , ノ レ ク ス い Ⅱ 己 資 本 6 , 行 5 ー ズ 7 ( 0. の 本 比 BNY ロ ン GCM ク ラ イ ア 2 , ン M ・ ILMFE 5 ( の Ⅱ ー 国 一 響 「 10 3 G 証 券 2 モ ル ガ ン ・ ス タ ン レ ー MUF 5 ( 0 ー ー 翊 1 【 指 標 等 】 く 5 〉 JP モ ル ガ 、 高 安 師 呂 ROE 旧 ー ト 目 社 業 な 会 2 ー 1 1030 1 ROA 脇 予 △ 2 DFA シ ャ ′ ー ズ ス モ ー ル カ 1 例 6 調 株 益 一 円 ン パ ニ ー シ リ ー ズ 3 ( 0.4 ) 最 純 益 ( 10.5 ) 1 , BNYM ・ BNYGCM ク ラ イ ア 戸 年 、 ( 0 年 前 、 ) 0 0 チ ー 予 ・ ・ ン ト M ・ LSCBRD 3 ( 3 ) ・ く 紗 国 > よ : 暈 ) 45 、","0.6→ー.5ー771【株式】&△1る.31よ1.1117,ー【株け鄰,4名くなⅡ〉庸物地敏18幻0側)1ー生,、マ,ノレクスいⅡ己資本6,行5ーズ7(0.の本比BNYロンGCMクライア2,ンM・ILMFE5(のⅡー国一響「103G証券2モルガン・スタンレーMUF5(0ーー翊1【指標等】く5〉JPモルガ、高安師呂ROE旧ート目社業な会2ー110301ROA脇予△2DFAシャ′ーズスモールカ1例6調株益一円ンパニーシリーズ3(0.4)最純益(10.5)1,BNYM・BNYGCMクライア戸年、(0年前、)00チー予・・ントM・LSCBRD3(3)・く紗国>よ:暈)45、"
2776,2776.T,新都ホールディングス,卸売業,theme_bodyleft,"ー 5 ー 7 △ 2 ム .6 1 驀 17.11 1 & 3 1 い 4 【 株 式 】 & 31 , 【 株 卞 1 物 3 , 名 閉 .1> 庸 認 4 10.4 9 コ 1 , 引 2 協 栄 情 報 299 9 コ Ⅱ 己 資 本 ー DMM.cornå5 1 行 55 本 比 脇 日 旧 健 太 郎 ム 473 121 70 ム ー 2 1 【 指 標 等 】 く 4 ・ 1> JP モ ル ガ ン 誕 ( 1. の ROE △ . 脇 く 調 株 益 2 110 1 最 純 益 ( 09.1) 71 戸 年 00 年 、 ) チ ・ ・ 【 役 員 明 霹 塚 本 雄","ー5ー7△2ム.61驀17.111&31い4【株式】&31,【株卞1物3,名閉.1>庸認410.49コ1,引2協栄情報2999コⅡ己資本ーDMM.cornå51行55本比脇日旧健太郎ム47312170ムー21【指標等】く4・1>JPモルガン誕(1.のROE△.脇く調株益21101最純益(09.1)71戸年00年、)チ・・【役員明霹塚本雄"
2778,2778.T,パレモ・ホールディングス,小売業,theme_bodyleft,12. 17. 東 S 03 、 .3 高 △ 1 安 24 昭 幻 4 1 4 174 1 1 材 31 高 安 日 ・ 【 株 式 】 & 0 引 【 株 ド 向 制 9 名 閉 2 〉 庸 2 Ⅱ 己 資 本 い 四 ラ ス ト リ ー ク ス プ ラ ン ニ ー 側 日 本 証 券 全 融 幻 【 指 標 等 】 く 4 ・ 2 〉 GMO ROE 予 「 社 ROA 4. 予 & く 最 純 益 0 & 2 ) 射 9 0 日 号 1 t) 福 井 正 弘 ー 7,12.17.東S03、.3高△1安24昭幻41417411材31高安日・【株式】&0引【株ド向制9名閉2〉庸2Ⅱ己資本い四ラストリークスプランニー側日本証券全融幻【指標等】く4・2〉GMOROE予「社ROA4.予&く最純益0&2)射90日号1t)福井正弘ー7
2780,2780.T,コメ兵ホールディングス,小売業,theme_bodyleft,"ー 7 8 ( 13 り ー → 70 カ ( 囮 D 高 97 53 52 △ 12 【 株 式 】 & Ⅱ 7 【 株 主 ) 7 , 1 名 く 幻 コ 〉 庸 1 & 2 ト ー 記 ve 7 1 1 ー 生 3 〉 Y S S 72 4 儕 , 03 BNP'K リ '<(Lux)J. FIM ル Ⅱ 己 資 本 , 恥 ー ク F. UCITS ( ) 安 比 0 、 0 、 国 、 、 訂 よ 3 1 3 ・ 澪 忠 史 圓 63 州 8 21 2 響 「 : 品 7 日 本 カ ス ト デ ィ 信 出 」 四 2 1 51 4 【 指 標 等 】 く 4 ・ 3 〉 石 原 卓 2 4 ROA 7 ー 予 & 脇 く 調 株 益 7 4 最 純 益 ( 幻 .3 ) 5 , 0","ー78(13りー→70カ(囮D高975352△12【株式】&Ⅱ7【株主)7,1名く幻コ〉庸1&2トー記ve711ー生3〉YSS724儕,03BNP'Kリ'<(Lux)J.FIMルⅡ己資本,恥ークF.UCITS()安比0、0、国、、訂よ313・澪忠史圓63州8212響「:品7日本カストディ信出」四21514【指標等】く4・3〉石原卓24ROA7ー予&脇く調株益74最純益(幻.3)5,0"
2782,2782.T,セリア,小売業,theme_wide,". 5 4 ー 4 . 4 例 → → → 例 → 0 【 株 式 】 石 , 俐 【 株 ド 貶 7 名 コ 割 ヒ ロ コ ー ポ レ ー シ ! 〉 市 SS ・ ク ラ イ ア ン ト ・ オ 臭 7 資 本 JP モ ル ガ ン ・ チ = ー ー ス ・ ア カ ウ ン ト 0 ラ ス ト 一 ー 第 ス テ ー ト ・ ス ト リ ー ト ・ バ ン 24 ー 3 ー 【 指 標 等 】 く 〉 日 本 カ ス ト デ ィ 日 一 龕 安 統 0 ・ 00 ・ 、 ~ 、 00 、 0 銀 00 24 3 7 ① ー ROA 7 試 ー 75 一 日 本 マ ス タ",".54ー4.4例→→→例→0【株式】石,俐【株ド貶7名コ割ヒロコーポレーシ!〉市SS・クライアント・オ臭7資本JPモルガン・チ=ーース・アカウント0ラスト一ー第ステート・ストリート・バン24ー3ー【指標等】く〉日本カストディ日一龕安統0・00・、~、00、0銀002437①ーROA7試ー75一日本マスタ"
2784,2784.T,アルフレッサ ホールディングス,卸売業,theme_bodyleft,"ー 5 1 仕 1 ー 21 14. 4 ー 7 97 9.5 D 1552 7 1 匯 既 日 本 マ ス グ ー 14 ・ 2 【 株 式 】 & & 飛 【 株 1 肥 , 銘 閉 コ 〉 庸 一 生 3 〉 而 / ー ン ・ ラ ス ト (AVFC シ ル 1 1 Ⅱ 己 資 本 ' 479 , 5 的 日 本 カ ス ト デ れ 日 材 ー 4 ユ 東 = 0 高 安 ま 比 00 「 0 、 0 株 会 甌 、 0 第 ( 9 15 臥 1 響 「 网 ノ ー ザ ン ト ラ ス ト は v 糺 ) リ ・ ノ 1 ~ 5 【 指 標 等 】 く h.3 〉 ン ト リ ー イ ー 1 ( の 高 安 呂 ・ ・ ROE & 脇 ん 日 本 カ 気 ー デ ィ 信 託 冂 ( 第 2 幻 21 三 共 ) 初 ( 9 ) ROA 2 予 1 ー 調 整 ー 株 益 一 円 Y メ 凵 ン A ノ ン ト リ ー テ 最 高 ( 円 .3 ) 引 , 6 的 イ ジ ャ ス デ ッ ( 15 ) 戸 年 、 0 、 年 吟 。 0.0 ) 0 、 ト ト ・ BT 1 幻 8 ( 13 く 紗 国 〉 - 効 〉 43","ー51仕1ー2114.4ー7979.5D155271匯既日本マスグー14・2【株式】&&飛【株1肥,銘閉コ〉庸一生3〉而/ーン・ラスト(AVFCシル11Ⅱ己資本'479,5的日本カストデれ日材ー4ユ東=0高安ま比00「0、0株会甌、0第(915臥1響「网ノーザントラストはv糺)リ・ノ1~5【指標等】くh.3〉ントリーイー1(の高安呂・・ROE&脇ん日本カ気ーディ信託冂(第2幻21三共)初(9)ROA2予1ー調整ー株益一円Yメ凵ンAノントリーテ最高(円.3)引,6的イジャスデッ(15)戸年、0、年吟。0.0)0、トト・BT1幻8(13く紗国〉-効〉43"
