code,ticker,company_name,sector,best_variant,theme_text_regenerated,theme_text_regenerated_compact,theme_text_regenerated_normalized,theme_hit_count
3245,3245.T,ディア・ライフ,不動産業,theme_bodyleft,"東 P 15. 1 舸 → ー 7 靄 一 日 本 マ ス タ ー ゝ 4 1 匯 既 鬮 デ ィ ア ネ ス ー 9 5 【 株 式 】 & 44 , 8 【 株 丿 , 名 閉 コ 〉 庸 1 ー 齠 > 自 社 ( 自 4 31 阜 45 , 日 本 カ ス ト プ イ ロ Ⅱ 3 5 Ⅱ 己 資 本 ロ 1 阿 部 幸 広 盟 0.9 和 0.9 1 3 . 【 指 標 等 】 く の BNY ・ ラ イ ア ン ト み 2 ー 2 ROA ー 予 11 ・ 高 橋 子 0 G3 予 ・ ・ 役 員 t) ー 幸 ・ 木 合 田 須 「 秋 田","東P15.1舸→ー7靄一日本マスターゝ41匯既鬮ディアネスー95【株式】&44,8【株丿,名閉コ〉庸1ー齠>自社(自431阜45,日本カストプイロⅡ35Ⅱ己資本ロ1阿部幸広盟0.9和0.913.【指標等】くのBNY・ライアントみ2ー2ROAー予11・高橋子0G3予・・役員t)ー幸・木合田須「秋田","東P15.1舸→ー7靄一日本マスターゝ41匯既鬮ディアネスー95【株式】&44,8【株丿,名閉コ〉庸1ー齠>自社(自阜45,日本カストプイロⅡ35Ⅱ己資本ロ1阿部幸広盟0.9和0..【指標等】くのBNY・ライアントみ2ー2・木合田須「秋田",0
3246,3246.T,コーセーアールイー,不動産業,theme_bodyleft,"ー 7 17. .1 17.11 舸 → 第 74 カ 0 川 ) OA) 【 株 式 】 & 10 , 【 株 1 肥 , 名 閉 .1> 庸 1 阪 い 藤 敏 、 Ⅱ ト ラ ス ト 幻 0 .2 一 生 l> ' = ン ン オ ー レ 会 5 記 資 本 , 籀 自 、 。 本 比 ハ 合 人 福 ⅸ 研 カ 12 い 1 2 思 「 店 9 9 72 料 絢 工 ー ー イ ー 9 0 名 ー げ 3 , 4 九 州 建 設 4 【 指 標 等 】 く 4 ・ 1> 「 社 役 員 持 株 へ 7 ( の 7 3 1 高 安 日 ・ ・ 膊 双 5 年 満 仇 ) 価 40 チ 40 10 、 哢 「 譬 ! 本 韻 益 ( 1) 1 , % 2 7 8 加 石 2 61 調 ー 株 益","ー717..117.11舸→第74カ0川)OA)【株式】&10,【株1肥,名閉.1>庸1阪い藤敏、Ⅱトラスト幻0.2一生l>'=ンンオーレ会5記資本,籀自、。本比ハ合人福ⅸ研カ12い12思「店9972料絢工ーーイー90名ーげ3,4九州建設4【指標等】く4・1>「社役員持株へ7(の731高安日・・膊双5年満仇)価40チ4010、哢「譬!本韻益(1)1,%278加石261調ー株益","ー...11舸→第74カ0川)OA)【株式】&10,【株1肥,名閉.1>庸1阪い藤敏、Ⅱトラスト幻0.2一生l>'=ンンオーレ会5記資本,籀自、。本比ハ合人福ⅸ研カ12い12思「店料絢工ーーイー90名ーげ3,4九州建設4【指標等】く4・1>「社役員持株へ7(の高安日・・膊双5年満仇)価40チ、哢「譬!本韻益(1)1,%加石調ー株益",1
3248,3248.T,アールエイジ,不動産業,theme_bodyleft,冊 .8 冊 7 ー 7 仕 5 【 株 式 】 & 別 【 株 1 制 な な 10 > B Ⅱ A む コ ー ポ レ ー シ ョ ン 1 6 9 高 値 3 0 4 7 1 【 指 標 等 】 く 10 〉 川 八 木 短 資 32 高 安 日 ROE & 脇 予 & 隴 村 栄 嗣 ROA 24 新 く 円 > 勳 橆 9 、 最 島 純 益 0 の 訂 8 戸 年 00 、 ( 0 年 、 .0 ) チ ・ ・ 【 役 員 淵 明 ⅱ ⅱ 達 也 励 → ー 東 0 9 ル ス,冊.8冊7ー7仕5【株式】&別【株1制なな10>BⅡAむコーポレーション169高値30471【指標等】く10〉川八木短資32高安日ROE&脇予&隴村栄嗣ROA24新く円>勳橆9、最島純益0の訂8戸年00、(0年、.0)チ・・【役員淵明ⅱⅱ達也励→ー東09ルス,冊.8冊7ー7仕5【株式】&別【株1制なな10>BⅡAむコーポレーション高値【指標等】く10〉川八木短資32高安日、最島純益0の訂8戸年00、(0年、.0)チ・・【役員淵明ⅱⅱ達也励→ー東09ルス,0
3252,3252.T,地主,不動産業,theme_bodyleft,0 赧 町 哲 自 タ 製 ト 弘 賢 幸 レ ト ス 会 ス ド 岡 : マ カ 瞿 江 岡 チ カ 国 【 攀 目 日 財 西 入 永 ニ 財 5 金 債 益 → 5 3 人 誌,0赧町哲自タ製ト弘賢幸レトス会スド岡:マカ瞿江岡チカ国【攀目日財西入永ニ財5金債益→53人誌,0赧町哲自タ製ト弘賢幸レトス会スド岡:マカ瞿江岡チカ国【攀目日財西入永ニ財5金債益→53人誌,0
3261,3261.T,グランディーズ,不動産業,theme_bodyleft,"ー 7 ー 5 【 株 式 】 & 6 訂 【 株 主 新 く 幻 」 幻 庸 15. 1 - 諸 1. 】 1 1 1 ( ・ 2 ) OA) 17. 齠 > ン グ Ⅱ 己 資 本 2 , 0 を 高 安 ま 比 、 中 浩 高 安 日 ・ RO 予 4 ・ ・ 城 紀 2 4 % 401 4 3 4 4 11 最 純 益 0 & 肥 ) 戸 年 0 、 、 ( 0 年 高 、 ) 0 0 チ 00 ー 員 】 「 後 藤 5 値 3","ー7ー5【株式】&6訂【株主新く幻」幻庸15.1-諸1.】111(・2)OA)17.齠>ングⅡ己資本2,0を高安ま比、中浩高安日・RO予4・・城紀24%401434411最純益0&肥)戸年0、、(0年高、)00チ00ー員】「後藤5値3","ー7ー5【株式】&6訂【株主新く幻」幻庸15.1-諸1.】(・2)OA)17.齠>ングⅡ己資本2,0を高安ま比、中浩高安日・RO予4・・城紀24%最純益0&肥)戸年0、、(0年高、)00チ00ー員】「後藤5値3",0
3266,3266.T,ファンドクリエーショングループ,不動産業,theme_wide,"5 【 株 式 】 訂 , 俐 【 株 ド 名 く な ⅱ 8. 5 島 克 :.Æ205h . 5 3 H 市 務 ) く 2 牡 〉 市 ア イ ザ リ 5 , 出 3,7 資 本 2, 北 小 . 5 24 ー 7 3 【 指 標 等 】 く > 大 塚 忠 彦 ROE 予 73 く 外 〉 ー 24 3 ー ROA く 投 信 〉 凹","5【株式】訂,俐【株ド名くなⅱ8.5島克:.Æ205h.53H市務)く2牡〉市アイザリ5,出3,7資本2,北小.524ー73【指標等】く>大塚忠彦ROE予73く外〉ー243ーROAく投信〉凹","5【株式】訂,俐【株ド名くなⅱ8.5島克:.Æh.53H市務)く2牡〉市アイザリ5,出3,7資本2,北小.ー73【指標等】く>大塚忠彦",0
3267,3267.T,フィル・カンパニー,建設業,theme_bodyleft,"【 株 式 】 & ー 7 1 位 1 17. 4 17.11 ー 5 2.4 .5 カ OA) 08 D 2 爲 【 株 ド ) 3 , 0 石 名 く な 〉 庸 、 ー 8 肥 ・ 取 3 4 響 「 ー 3 イ , 限 、 Ⅲ 組 合 場 ( 高 安 日 ・ ・ ROE+ 13 予 7 ・ 十 川 八 木 資 1 2 7 101 ROA 住 ハ 予 く 円 > 毳 : 勳 橆 幻 ・ ハ 9 8 11 調 ー 株 益 最 純 益 ( 円 」 I)","【株式】&ー71位117.417.11ー52.4.5カOA)08D2爲【株ド)3,0石名くな〉庸、ー8肥・取34響「ー3イ,限、Ⅲ組合場(高安日・・ROE+13予7・十川八木資127101ROA住ハ予く円>毳:勳橆幻・ハ9811調ー株益最純益(円」I)","【株式】&ー71位..11ー52.4.5カOA)08D2爲【株ド)3,0石名くな〉庸、ー8肥・取34響「ー3イ,限、Ⅲ組合場(高安日・・住ハ予く円>毳:勳橆幻・ハ調ー株益最純益(円」I)",0
3271,3271.T,ＴＨＥグローバル社,不動産業,theme_bodyleft,"& 3 ー 7 に 5 24D △ -9 △ 冊 7 12. .1 東 S 2 ・ い ( 5 年 満 1 、 ) 【 株 式 】 & , 【 株 ) 7 加 名 く な 肥 〉 庸 1 匯 ] SBIIILD 臨 470 引 .9 Ⅱ 己 資 本 6 , 日 本 証 券 全 融 4 本 マ ス タ ヨ 4 ロ 気 4 リ イ エ ム エ ス ア イ ー 和 一 2 , 2 3 Ⅱ ・ ト ラ ス ト 4 ー ー f- 1 を , JP モ ル ガ ン 装 券 0.9 1 【 指 標 等 】 く を 6 〉 ト 川 八 木 短 資 幻 ( ) ROE ・ 予 BNY メ ロ ン GCM ク ラ イ ア ン ROA 予 ー ト M ・ ILMFE 21 ( の 調 株 益 を 【 役 員 3 永 鴆 秀 和 供 田 451 4 1 4 3 1 高 統 安 日 ・ 44 1 ( 3 141 高 安 *1470h","&3ー7に524D△-9△冊712..1東S2・い(5年満1、)【株式】&,【株)7加名くな肥〉庸1匯]SBIIILD臨470引.9Ⅱ己資本6,日本証券全融4本マスタヨ4ロ気4リイエムエスアイー和一2,23Ⅱ・トラスト4ーーf-1を,JPモルガン装券0.91【指標等】くを6〉ト川八木短資幻()ROE・予BNYメロンGCMクライアンROA予ートM・ILMFE21(の調株益を【役員3永鴆秀和供田45141431高統安日・441(3141高安*1470h","&3ー7にD△-9△冊..1東S2・い(5年満1、)【株式】&,【株)7加名くな肥〉庸1匯]SBIIILD臨引.9Ⅱ己資本6,日本証券全融4本マスタヨ4ロ気4リイエムエスアイー和一2,23Ⅱ・トラスト4ーーf-1を,JPモルガン装券0.91【指標等】くを6〉ト川八木短資幻()ートM・ILMFE21(の調株益を【役員3永鴆秀和供田高統安日・(高安*h",0
3276,3276.T,ＪＰＭＣ,不動産業,theme_bodyleft,"ー 7 駅 .1 肥 . 4 ー 21 ー 4 東 P ー 5 0 例 → ー → Ⅱ 7 9 住 5 【 株 式 】 & 珥 0 【 株 主 1 , 710 名 く な 肥 〉 庸 1 匯 既 ム ト ツ ェ ン タ ー プ ラ イ ズ , 当 。 読 Ⅱ 己 資 本 8 ー 比 事 00 ー 冫 = 0 、 0 ( ) 物 「 轟 光 通 信 国 よ 0 1 【 指 標 等 】 く 肥 〉 武 藤 英 明 4 高 安 呂 ・ ROE ・ 予 ノ ー ザ ン ・ ト ラ ス ト (AVR) ノ 1 ROA ー 予 1 住 ン ト リ ー テ ィ ー 盟 ム 3 ー 1 % 1 11 調 ー 株 益 一 円 M B C 開 発 2 最 益 0 & 肥 月 日 本 カ ス ト デ ィ 信 龜 1 9","ー7駅.1肥.4ー21ー4東Pー50例→ー→Ⅱ79住5【株式】&珥0【株主1,710名くな肥〉庸1匯既ムトツェンタープライズ,当。読Ⅱ己資本8ー比事00ー冫=0、0()物「轟光通信国よ01【指標等】く肥〉武藤英明4高安呂・ROE・予ノーザン・トラスト(AVR)ノ1ROAー予1住ントリーティー盟ム3ー1%111調ー株益一円MBC開発2最益0&肥月日本カストディ信龜19","ー7駅.1肥.4ー21ー4東Pー50例→ー→Ⅱ79住5【株式】&珥0【株主1,名くな肥〉庸1匯既ムトツェンタープライズ,当。読Ⅱ己資本8ー比事00ー冫=0、0()物「轟光通信国よ01【指標等】く肥〉武藤英明4高安呂・Aー予1住ントリーティー盟ム3ー1%調ー株益一円MBC開発2最益0&肥月日本カストディ信龜19",0
3277,3277.T,サンセイランディック,不動産業,theme_bodyleft,"ー 7 Ⅱ .1 ー ↓ 1 東 S 2 1 1 ( カ 8 Ⅱ 4 7 3 Ⅱ 己 資 本 一 認 日 マ ス タ ヨ 氈 日 圏 , 7 目 l( 自 己 株 「 1 ) 4.0 石 5 コ 鉢 カ ス ト デ ィ 信 1 47 5 1 匯 既 松 降 司 1 一 【 株 式 】 & ー 【 株 け 霻 名 く な 肥 〉 庸 10 , 7 5 持 株 会 17 20 16 9 高 安 日 ・ 2 Ⅱ 肥 m12 1 的 1 ・ 、 年 27 双 5 年 満 ) 【 指 標 等 】 く 肥 〉 小 澤 男 介 ( の 調 ー 株 益 14 よ 川 韻 益 ( な 肥 ) い 司 太 木 福 森 岡 俊 鶴","ー7Ⅱ.1ー↓1東S211(カ8Ⅱ473Ⅱ己資本一認日マスタヨ氈日圏,7目l(自己株「1)4.0石5コ鉢カストディ信14751匯既松降司1一【株式】&ー【株け霻名くな肥〉庸10,75持株会1720169高安日・2Ⅱ肥m121的1・、年27双5年満)【指標等】く肥〉小澤男介(の調ー株益14よ川韻益(な肥)い司太木福森岡俊鶴","ー7Ⅱ.1ー↓1東S(カ8ⅡⅡ己資本一認日マスタヨ氈日圏,7目l(自己株「1)4.0石5コ鉢カストディ信匯既松降司1一【株式】&ー【株け霻名くな肥〉庸10,75持株会高安日・2Ⅱ肥m的1・、年27双5年満)【指標等】く肥〉小澤男介(の調ー株益14よ川韻益(な肥)い司太木福森岡俊鶴",0
3280,3280.T,エストラスト,不動産業,theme_bodyleft,"14. 14. 東 S ー 7 値 6 幟 0 【 株 式 】 & 【 株 ド 1 , 加 7 名 く 幻 の 庸 第 側 カ 側 1 1 匯 ] 西 部 ガ ス Ⅱ LD 314 引 ( 7 り 本 比 日 本 マ ス タ イ 氈 ロ 10 1 ・ 7 山 口 銀 行 9 一 ー 4 2 ロ 6 幻 1 【 指 標 等 】 く 4 ・ 2 〉 、 プ ロ バ テ 8 ( ロ ) 高 安 日 ・ 2 71 6 認 石 4 1 7 700 ・ 、 年 双 5 年 満 1 調 株 益 韻 益 ( 円 2 ) 1 【 役 員 藤 田 尚 久 ( 本 牆 吸 艸 韶","14.14.東Sー7値6幟0【株式】&【株ド1,加7名く幻の庸第側カ側11匯]西部ガスⅡLD314引(7り本比日本マスタイ氈ロ101・7山口銀行9一ー42ロ6幻1【指標等】く4・2〉、プロバテ8(ロ)高安日・2716認石417700・、年双5年満1調株益韻益(円2)1【役員藤田尚久(本牆吸艸韶","14.14.東Sー7値6幟0【株式】&【株ド1,加7名く幻の庸第側カ側11匯]西部ガスⅡLD引(7り本比日本マスタイ氈ロ・7山口銀行9一ー42ロ6幻1【指標等】く4・2〉、プロバテ8(ロ)高安日・認石・、年双5年満1調株益韻益(円2)1【役員藤田尚久(本牆吸艸韶",1
3284,3284.T,フージャースホールディングス,不動産業,theme_bodyleft,"& 5 ー 7 値 5 . 4 1 & 2 れ 幻 . 東 P 第 瓢 : 1 Ⅱ 肥 ( 9 【 株 式 】 & 9 【 株 け 約 ロ 酩 閉 コ 〉 庸 1 匯 ィ 岡 哲 、 7 ( な の 生 3 〉 而 ヒ ロ オ カ テ ッ ヤ ー 01 阜 6 Ⅱ 己 資 本 , 一 日 カ ス ト デ 既 ロ 1 石 よ 9 7 「 ! 露 . リ ン 1.4 2 1 Ⅱ 1 10 【 指 標 等 】 く h.3 〉 小 林 吉 宗 49 ( ロ ) 高 安 呂 ・ ・ ROE 1 よ 脇 予 1 & 脇 JP モ ル ガ ン ・ チ ェ ー ス ・ バ 2 Ⅱ ー 7 ROA 2 予 脇 ン ク 7 ( I.I) 戸 年 0 、 ( 0 年 満 、 ) 0 チ ・ ・ 【 役 岡 也 小 川 栄","&5ー7値5.41&2れ幻.東P第瓢:1Ⅱ肥(9【株式】&9【株け約ロ酩閉コ〉庸1匯ィ岡哲、7(なの生3〉而ヒロオカテッヤー01阜6Ⅱ己資本,一日カストデ既ロ1石よ97「!露.リン1.421Ⅱ110【指標等】くh.3〉小林吉宗49(ロ)高安呂・・ROE1よ脇予1&脇JPモルガン・チェース・バ2Ⅱー7ROA2予脇ンク7(I.I)戸年0、(0年満、)0チ・・【役岡也小川栄","&5ー7値5.41&2れ幻.東P第瓢:1Ⅱ肥(9【株式】&9【株け約ロ酩閉コ〉庸1匯ィ岡哲、7(なの生3〉而ヒロオカテッヤー01阜6Ⅱ己資本,一日カストデ既ロ1石よ97「!露.リン1.Ⅱ【指標等】くh.3〉小林吉宗49(ロ)高安呂・・2Ⅱー7)0チ・・【役岡也小川栄",0
3286,3286.T,トラストホールディングス,不動産業,theme_bodyleft,"5 異 △ 154 ー 7 f0-O 【 株 式 】 & 5 , ー 【 株 丿 2 , 415 名 く な 肥 〉 庸 51 1 阪 自 社 0 ' 株 110 ( 幻 ・ 1) Ⅱ 己 資 本 7 合 本 比 & 日 マ ス タ ー ト ラ ス ト ー 4 E ) 51 ロ 、 7 ー 2 引 9 物 「 6 7 自 社 グ ル ー プ 従 業 員 れ 株 ム 18 35 ) 4 行 3 【 指 標 等 】 く 6 〉 ー イ ー 高 統 安 日 ・ ROE 47 ・ 科 4 ー し 州 フ ァ ) ド 第 3 号 2 61 4 行 例 ROA 2 予 4. 合 12 ム 3 一 円 只 ー ク ン ド 10 9 8 4 調 株 益 512 1 最 純 益 ( 幻 .6 ) 山 川 8 ー","5異△154ー7f0-O【株式】&5,ー【株丿2,415名くな肥〉庸511阪自社0'株110(幻・1)Ⅱ己資本7合本比&日マスタートラストー4E)51ロ、7ー2引9物「67自社グループ従業員れ株ム1835)4行3【指標等】く6〉ーイー高統安日・ROE47・科4ーし州ファ)ド第3号2614行例ROA2予4.合12ム3一円只ークンド10984調株益5121最純益(幻.6)山川8ー","5異△ー7f0-O【株式】&5,ー【株丿2,名くな肥〉庸阪自社0'株(幻・1)Ⅱ己資本7合本比&日マスタートラストー4E)51ロ、7ー2引9物「67自社グループ従業員れ株ム)4行3【指標等】く6〉ーイー高統安日・例4調株益最純益(幻.6)山川8ー",0
3288,3288.T,オープンハウスグループ,不動産業,theme_bodyleft,"ー 5 躡 出 ー 7 7 3 【 株 式 】 & 1 , 6 【 株 1 物 ・ ・ 名 く 幻 ① Ⅱ 己 資 本 4 , 四 3 SM 肬 信 翳 行 定 有 証 1 , 印 日 本 マ ス タ イ 1 い 9.4 1261 阜 54 地 い ご 四 ( 1 1 匯 既 荒 擘 当 ス ト し 東 P 高 安 ー 。 亠 。 皿 。 み 村 ぃ 1 4 414 1 【 指 標 等 】 く の こ ス ト 引 2 1 一 一 羽 7 調 整 ー 株 益 7624 円 G 券 1 れ ( 凵 ) 4 44 4 最 高 ( な の , ノ ー ン ・ ト ラ ス ト ・ グ ロ ー バ ル S ル ク ス 乢 ー 爲 1 ( 13 ロ 、","ー5躡出ー773【株式】&1,6【株1物・・名く幻①Ⅱ己資本4,四3SM肬信翳行定有証1,印日本マスタイ1い9.41261阜54地いご四(11匯既荒擘当ストし東P高安ー。亠。皿。み村ぃ144141【指標等】くのこスト引21一一羽7調整ー株益7624円G券1れ(凵)4444最高(なの,ノーン・トラスト・グローバルSルクス乢ー爲1(13ロ、","ー5躡出ー【株式】&1,6【株1物・・名く幻①Ⅱ己資本4,四3SM肬信翳行定有証1,印日本マスタイ1い9.阜54地いご四(11匯既荒擘当ストし東P高安ー。亠。皿。み村ぃ【指標等】くのこスト引21一一羽7調整ー株益円G券1れ(凵)最高(なの,ノーン・トラスト・グローバルSルクス乢ー爲1(13ロ、",0
3289,3289.T,東急不動産ホールディングス,不動産業,theme_bodyleft,"ー 7 1 よ 1 ー & 11 東 P ロ 、 ー 5 公 7 5 カ ( 6 り (OA) 2 ー 7.7 高 安 日 ・ 2 ー 7 7 1 Ⅱ 1031 人 + △ 幻 【 株 式 】 & 7 【 株 1 く 幻 ① 1 日 本 マ ス タ ー 龜 ー 1 7 靆 ー ] Ⅱ 5 % ー 0 一 生 3 〉 用 東 ・ 、 一 Ⅱ , 料 7 ー 9 Ⅱ 己 資 本 : 143 5 , 5 ( 7 豸 蓐 , 罅 第 1 【 指 標 等 】 く 4 ・ 3 〉 ス ・ ア カ ウ ン ト 5 ( ロ ) ROE BNYM ・ AS ・ AGT ・ CLTSIO ROA 2 予 2 パ ー セ ン ト 903 ー 之 調 整 ー 株 益 一 円 モ ル ガ ン 券 7 1 ユ 薹 ( 幻 .3 ) , 引 5 P モ ル ガ ン ・ チ ェ ー ス ・ バ ン ク 781 8 ( い ) 幻 24 予 1 羽 予 恥 ー く 紗 国 〉 ー - 効 〉 圏 、 7 い","ー71よ1ー&11東Pロ、ー5公75カ(6り(OA)2ー7.7高安日・2ー771Ⅱ1031人+△幻【株式】&7【株1く幻①1日本マスター龜ー17靆ー]Ⅱ5%ー0一生3〉用東・、一Ⅱ,料7ー9Ⅱ己資本:1435,5(7豸蓐,罅第1【指標等】く4・3〉ス・アカウント5(ロ)ROEBNYM・AS・AGT・CLTSIOROA2予2パーセント903ー之調整ー株益一円モルガン券71ユ薹(幻.3),引5Pモルガン・チェース・バンク7818(い)幻24予1羽予恥ーく紗国〉ー-効〉圏、7い","ー71よ1ー&11東Pロ、ー5公75カ(6り(OA)2ー7.7高安日・2ーⅡ人+△幻【株式】&7【株1く幻①1日本マスター龜ー17靆ー]Ⅱ5%ー0一生3〉用東・、一Ⅱ,料7ー9Ⅱ己資本:,5(7豸蓐,罅第1【指標等】く4・3〉ス・アカウント5(ロ)A2予2パーセントー之調整ー株益一円モルガン券71ユ薹(幻.3),引5Pモルガン・チェース・バンク(い)幻24予1羽予恥ーく紗国〉ー-効〉圏、7い",0
3291,3291.T,飯田グループホールディングス,不動産業,theme_bodyleft,"ー 5 東 P 1 よ 11 ー 7 冊 .0 2 ー 6.9 02 齠 〉 本 マ ス 外 ー 46 Ⅱ 己 資 本 朝 絽 ノ ー 丿 ト ラ ス ト ( シ ル チ 高 安 ま 比 = = ー 、 、 0 ( 9 1 ー 響 「 3 , 671 日 本 カ ス ト プ れ ロ 72 【 指 標 等 】 く 02 〉 山 本 当 ト 4 ( ) 2 ー ROA 2 脇 予 2 1 ペ ン シ ョ ン F ー 2.0) 2 四 1 1 整 ー 脇 ) 1 1 く 0 第 、 ・ 足 幻 四 1 ー","ー5東P1よ11ー7冊.02ー6.902齠〉本マス外ー46Ⅱ己資本朝絽ノー丿トラスト(シルチ高安ま比==ー、、0(91ー響「3,671日本カストプれロ72【指標等】く02〉山本当ト4()2ーROA2脇予21ペンションFー2.0)2四11整ー脇)11く0第、・足幻四1ー","ー5東P1よ11ー7冊.02ー6.齠〉本マス外ー46Ⅱ己資本朝絽ノー丿トラスト(シルチ高安ま比==ー、、0(91ー響「3,日本カストプれロ72【指標等】く02〉山本当ト4()2ー整ー脇)11く0第、・足幻四1ー",0
3293,3293.T,アズマハウス,不動産業,theme_bodyleft,"8 6.4 ー 7 6.9 【 株 式 】 & 8 , 【 株 主 1 物 2 , 名 く 幻 コ 〉 庸 ー よ 1 公 カ 1 0 り 61. 1 幻 ー 3 14. 1 4 一 生 3 〉 而 ス リ 丁 工 ー ス コ ー ポ レ ー シ OA) Ⅱ 己 資 本 16 , 山 本 知 宏 幻 四 ロ 、 加 6 1 【 指 標 等 】 く 4 ・ 3 〉 s B ー 芦 券 8 1 高 安 日 ・ ROE 4 阯 総 田 芳 和 2 7 7G3 1 ROA 2 予 2 く 円 > ー 勳 橆 ま ハ 行 8 7G3 最 純 益 ( 3 ) 戸 年 、 ( 0 年 満 、 ) 0 0 、 チ ・ ・ 【 役 員 行 大 篤","86.4ー76.9【株式】&8,【株主1物2,名く幻コ〉庸ーよ1公カ10り61.1幻ー314.14一生3〉而スリ丁工ースコーポレーシOA)Ⅱ己資本16,山本知宏幻四ロ、加61【指標等】く4・3〉sBー芦券81高安日・ROE4阯総田芳和277G31ROA2予2く円>ー勳橆まハ行87G3最純益(3)戸年、(0年満、)00、チ・・【役員行大篤","86.4ー76.9【株式】&8,【株主1物2,名く幻コ〉庸ーよ1公カ10り61.1幻ー.14一生3〉而スリ丁工ースコーポレーシOA)Ⅱ己資本16,山本知宏幻四ロ、加61【指標等】く4・3〉sBー芦券81高安日・>ー勳橆まハ行87G3最純益(3)戸年、(0年満、)00、チ・・【役員行大篤",0
